AtomicNumber,AtomicSymbol,Element,AtomicTuple,OrbitalGroup,AtomicType,GroupNumber,Period,SlotNumber,Protons,PX,PY,PZ,P2P3,P12,PE,p1x,p1y,p1z,p2x,p2y,p2z,p3x,p3y,p3z,p4x,p4y,p4z,p5x,p5y,p5z,p6x,p6y,p6z,Neutrons,N1N2,N1,N2,N3,N4,N5,N6,n1x,n1y,n1z,n2x,n2y,n2z,n3x,n3y,n3z,n4x,n4y,n4z,n5x,n5y,n5z,n6x,n6y,n6z,Electrons,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,e5x,e5y,e5z,e6x,e6y,e6z,SlotOrien,SlotSpin,CanBind,SlotLayout,SL1,SL2,SL3,SL4
42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",36,transition_metal,6,5,10,1,0,-1.925,0,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,Y,,,1,,
42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",36,transition_metal,6,5,11,1,1.925,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,Y,,,,,
42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",36,transition_metal,6,5,12,1,0,1.925,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,Y,,,,,
42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",36,transition_metal,6,5,13,1,-1.925,0,0,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,Y,,,,,
42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",36,transition_metal,6,5,14,1,0,0,2.8875,1.5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,L,Y,,,,,
42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",36,transition_metal,6,5,15,1,0,0,-2.8875,-1.5,-3,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,R,Y,,,,,
42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",36,transition_metal,6,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,N,,,,,
42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",36,transition_metal,6,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,N,,,,,
42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",36,transition_metal,6,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,N,,,,,
42,Mo,molybdenum,"(' 42 molybdenum Mo ', 42)",36,transition_metal,6,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,N,,,,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,A,N,,,,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,2,4,0,0,0.9625,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,L,N,,,1,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,3,4,0,0,-0.9625,-0.5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,R,N,,,,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,4,4,0,0,1.925,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,N,,,4,4,1
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,5,4,0,0,-1.925,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,N,,0,4,0,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,6,4,0,-0.9625,0,-0.5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,L,N,1,4,4,4,1
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,7,4,0,0.9625,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,R,N,,0,4,1,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,8,4,0.9625,0,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,R,N,1,4,4,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,9,4,-0.9625,0,0,-0.5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,L,N,,,,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,10,1,0,-1.925,0,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,Y,,,1,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,11,1,1.925,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,Y,,,,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,12,1,0,1.925,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,Y,,,,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,13,1,-1.925,0,0,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,Y,,,,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,14,1,0,0,2.8875,1.5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,L,Y,,,,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,15,1,0,0,-2.8875,-1.5,-3,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,R,Y,,,,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,Y,,,,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,N,,,,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,N,,,,,
43,Tc,technetium,"(' 43 technetium Tc ', 43)",36,transition_metal,7,5,19,1,0,0.9625,-0.9625,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,N,,,,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,A,N,,,,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,2,4,0,0,0.9625,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,L,N,,,1,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,3,4,0,0,-0.9625,-0.5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,R,N,,,,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,4,4,0,0,1.925,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,N,,,4,4,1
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,5,4,0,0,-1.925,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,N,,1,4,0,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,6,4,0,-0.9625,0,-0.5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,L,N,1,4,4,4,1
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,7,4,0,0.9625,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,R,N,,0,4,1,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,8,4,0.9625,0,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,R,N,1,4,4,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,9,4,-0.9625,0,0,-0.5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,L,N,,,,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,10,1,0,-1.925,0,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,Y,,,1,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,11,1,1.925,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,Y,,,,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,12,1,0,1.925,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,Y,,,,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,13,1,-1.925,0,0,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,Y,,,,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,14,1,0,0,2.8875,1.5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,L,Y,,,,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,15,1,0,0,-2.8875,-1.5,-3,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,R,Y,,,,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,Y,,,,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,Y,,,,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,18,1,0,-0.9625,0.9625,-0.5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,N,,,,,
44,Ru,ruthenium,"(' 44 ruthenium Ru ', 44)",36,transition_metal,8,5,19,1,0,0.9625,-0.9625,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,N,,,,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,A,N,,,,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,2,4,0,0,0.9625,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,L,N,,,1,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,3,4,0,0,-0.9625,-0.5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,R,N,,,,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,4,4,0,0,1.925,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,N,,,4,4,1
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,5,4,0,0,-1.925,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,N,,1,4,0,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,6,4,0,-0.9625,0,-0.5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,L,N,1,4,4,4,1
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,7,4,0,0.9625,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,R,N,,1,4,1,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,8,4,0.9625,0,0,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,R,N,1,4,4,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,9,4,-0.9625,0,0,-0.5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,L,N,,,,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,10,1,0,-1.925,0,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,Y,,,1,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,11,1,1.925,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,Y,,,,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,12,1,0,1.925,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,Y,,,,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,13,1,-1.925,0,0,-1,-2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,Y,,,,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,14,1,0,0,2.8875,1.5,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,L,Y,,,,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,15,1,0,0,-2.8875,-1.5,-3,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y,R,Y,,,,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,N,Y,,,,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,17,1,0,-0.9625,-0.9625,-0.5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,Y,,,,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,18,1,0,-0.9625,0.9625,-0.5,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,L,Y,,,,,
45,Rh,rhodium,"(' 45 rhodium Rh ', 45)",36,transition_metal,9,5,19,1,0,0.9625,-0.9625,0.5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z,R,N,,,,,
